cell_ID	Chi1	Chi2	
4601	147.394	31.4167
4602	373.724	47.3108
4603	-1	-1
4604	1542.48	39.8351
4605	325.754	23.9335
4606	506.49	32.8438
4607	-1	-1
4608	439.083	342.161
4609	876.683	278.443
4610	427.521	350.719
4611	2298.49	52.8408
4612	145.216	42.0799
4613	-1	-1
4614	-1	-1
4615	2291.32	252.242
4616	543.134	344.724
4617	3534.74	222.196
4618	529.886	379.643
4619	3471.82	291.107
4620	525.045	349.304
4621	-1	-1
4622	588.023	358.427
4623	3820.54	277.803
4624	251.166	18.8171
4625	3853.82	49.4246
4626	248.663	35.7625
4627	-1	-1
4628	290.467	37.14
4629	3680.2	40.6623
4630	381.394	21.1181
4631	3973.82	76.6324
4632	439.095	36.1455
4633	3996.2	45.158
4634	472.421	26.79
4635	4380.21	50.8664
4636	411.975	34.8973
4637	-1	-1
4638	277.586	25.8967
4639	4139.51	55.9834
4640	484.564	38.3281
4641	4578.05	50.6794
4642	435.306	31.1705
4643	4230.02	55.9021
4644	434.521	22.3034
4645	3709.2	34.063
4646	468.339	24.4202
4647	3940.56	59.3364
4648	504.967	23.9818
4649	4266.65	51.9079
4650	474.644	36.5243
4651	4362.52	61.7451
4652	227.765	19.0355
4653	2074.14	69.2734
4654	-1	-1
4655	905.778	237.306
4656	417.578	350.44
4657	871.325	348.758
4658	475.88	312.82
4659	1582.55	221.328
4660	529.942	329.367
4661	1485.54	30.7362
4662	554.425	362.784
4663	2614.32	255.126
4664	223.103	28.9868
4665	2121.17	35.6181
4666	226.081	23.0551
4667	2303.23	53.9706
4668	579.176	353.952
4669	2575	248.593
4670	629.771	354.562
4671	1650.83	195.278
4672	161.618	14.3902
4673	1210.95	31.4181
4674	175.169	18.8789
4675	1160.36	34.2596
4676	315.704	24.0427
4677	2596.69	36.9682
4678	387.277	13.4233
4679	2950.02	50.8585
4680	796.095	368.186
4681	3643.72	327.689
4682	745.336	335.941
4683	3412.56	247.822
4684	814.798	315.209
4685	3474.27	270.919
4686	835.014	280.947
4687	3730.59	207.897
4688	521.963	38.7227
4689	3651.8	71.0432
4690	552.76	30.061
4691	3256.85	32.6836
4692	860.127	378.919
4693	3372.84	362.325
4694	882.136	352.38
4695	3824.77	322.056
4696	881.155	355.391
4697	4506.16	283.376
4698	822.424	386.441
4699	3648.21	324.815
4700	474.618	381.678
4701	954.283	329.708
4702	377.409	358.144
4703	508.314	354.025
4704	-1	-1
4705	935.075	276.39
4706	-1	-1
4707	1360.48	574.396
4708	438.698	289.807
4709	2045.82	682.112
4710	212.974	110.785
4711	1771.16	620.498
4712	146.633	86.3179
4713	1570.39	481.59
4714	150.995	96.2745
4715	1732.59	411.339
4716	205.574	105.597
4717	1995.48	701.041
4718	496.446	381.709
4719	2066.37	837.785
4720	500.174	359.318
4721	1801.93	303.077
4722	524.118	380.147
4723	1829.12	337.319
4724	511.612	305.907
4725	1613.73	50.4904
4726	539.868	164.199
4727	1655.26	53.4985
4728	633.969	355.438
4729	2062.12	232.358
4730	541.213	362.426
4731	2048.49	304.129
4732	414.451	344.984
4733	705.888	279.626
4734	393.696	361.757
4735	765.586	354.316
4736	-1	-1
4737	362.397	17.7816
4738	-1	-1
4739	312.215	38.4484
4740	551.676	164.108
4741	1596.13	31.9141
4742	545.734	354.379
4743	2042.83	165.683
4744	124.711	23.2753
4745	851.25	125.246
4746	-1	-1
4747	901.223	78.5279
4748	559.675	367.929
4749	1925.8	355.122
4750	470.687	350.001
4751	848.299	305.771
4752	400.836	388.88
4753	1005.7	708.572
4754	413.873	388.266
4755	1385.13	1103.65
4756	471.305	446.812
4757	1557.51	946.96
4758	488.708	469.217
4759	1432.67	866.956
4760	189.038	98.4623
4761	1846.23	890.073
4762	204.171	92.2581
4763	1188.41	546.359
4764	485.186	400.407
4765	1622.88	758.24
4766	539.366	399.46
4767	1557.55	755.621
4768	423.211	348.289
4769	991.408	383.444
4770	438.415	373.618
4771	1102.16	365.35
4772	463.786	362.009
4773	1092.14	319.062
4774	471.558	354.265
4775	1237.4	308.165
4776	170.686	40.1491
4777	693.101	40.0027
4778	171.161	22.0706
4779	1014.29	35.9769
4780	505.455	370.718
4781	1289.37	317.587
4782	298.527	110.943
4783	1200.26	238.468
4784	608.749	296.664
4785	1733.96	287.918
4786	607.79	229.274
4787	1734.53	282.315
4788	579.13	324.49
4789	1623.06	281.7
4790	574.904	364.867
4791	1836.87	312.694
4792	589.772	379.075
4793	1317.39	359.647
4794	533.803	369.584
4795	1076.4	359.377
4796	-1	-1
4797	1521.55	250.297
4798	384.99	341.617
4799	382.836	134.524
4800	406.591	363.938
4801	750.987	415.166
4802	437.707	379.867
4803	1057.03	538.295
4804	462.949	398.927
4805	1170.44	559.715
4806	447.612	385.605
4807	1214.53	578.013
4808	-1	-1
4809	558.36	197.46
4810	-1	-1
4811	562.86	168.802
4812	-1	-1
4813	982.735	391.822
4814	-1	-1
4815	621.196	208.236
4816	419.031	357.98
4817	-1	-1
4818	401.534	364.523
4819	911.046	349.328
4820	453.084	375.457
4821	493.63	19.7103
4822	447.674	375.038
4823	956.155	340.186
4824	461.819	344.212
4825	968.295	297.722
4826	449.076	363.554
4827	996.976	210.451
4828	472.246	369.078
4829	956.543	357.604
4830	486.134	348.98
4831	966.685	335.07
4832	463.554	321.461
4833	1021.66	289.914
4834	466.441	354.161
4835	-1	-1
4836	502.259	350.193
4837	-1	-1
4838	-1	-1
4839	-1	-1
4840	742.99	318.066
4841	1049.91	228.674
4842	574.7	342.072
4843	1280.11	292.4
4844	573.589	365.977
4845	1106.35	331.918
4846	-1	-1
4847	-1	-1
4848	396.1	362.128
4849	755.313	413.963
4850	424.528	377.277
4851	1423.65	581.541
4852	496.009	366.185
4853	1487.6	588.515
4854	536.535	325.567
4855	1626.78	412.292
4856	553.943	399.155
4857	1700.76	520.621
4858	608.015	385.643
4859	1933.96	470.163
4860	616.841	362.657
4861	1853.1	449.284
4862	614.082	346.68
4863	1643.86	248.423
4864	488.567	351.347
4865	1371.33	367.763
4866	544.969	377.066
4867	1403.36	382.854
4868	527.024	354.739
4869	1474.61	311.61
4870	602.205	360.107
4871	1512.08	266.976
4872	516.471	367.831
4873	1591.04	372.409
4874	593.639	379.667
4875	1594.64	358.41
4876	572.312	349.227
4877	1768.4	334.729
4878	608.236	363.92
4879	1712.87	312.25
4880	771.856	340.866
4881	2251.6	298.164
4882	842.847	363.916
4883	2336.54	315.02
4884	868.402	329.028
4885	2558.75	211.568
4886	762.158	312.987
4887	2774.81	166.424
4888	768.169	344.417
4889	2158.21	329.144
4890	767.799	363.709
4891	1921.91	352.578
4892	581.779	345.541
4893	1226.39	251.371
4894	453.679	352.143
4895	721.341	249.982
4896	364.882	359.637
4897	586.259	373.431
4898	383.09	365.352
4899	731.346	364.771
4900	404.211	348.833
4901	709.318	322.96
4902	405.98	358.618
4903	781.622	355.908
4904	386.647	367.818
4905	623.018	355.941
4906	388.986	368.197
4907	702.714	348.003
4908	397.481	371.124
4909	612.309	353.418
4910	404.578	375.724
4911	629.527	351.758
4912	567.17	343.949
4913	1432.99	278.303
4914	536.14	352.957
4915	1461.01	393.358
4916	555.617	385.42
4917	1469.65	348.336
4918	556.724	363.341
4919	1519.25	362.171
4920	541.023	343.93
4921	1712.74	312.362
4922	594.955	332.647
4923	1720.45	222.413
4924	573.447	368.192
4925	1647.1	334.187
4926	625.407	358.546
4927	1550.53	314.767
4928	597.211	368.188
4929	1553.42	355.104
4930	590.434	373.706
4931	1649.33	367.568
4932	695.509	331.678
4933	1694.3	288.737
4934	664.378	337.968
4935	1682.21	324.925
4936	932.271	317.378
4937	2587.96	154.589
4938	831.923	367.329
4939	2583.53	302.978
4940	423.32	345.458
4941	716.752	337.83
4942	373.71	364.117
4943	431.178	362.925
4944	376.943	370.916
4945	471.002	361.731
4946	408.011	346.802
4947	643.818	359.229
4948	409.34	375.434
4949	731.548	307.878
4950	-1	-1
4951	541.645	24.1732
4952	-1	-1
4953	693.295	288.464
4954	425.976	354.284
4955	734.205	356.905
4956	435.983	365.269
4957	709.015	387.822
4958	437.637	361.51
4959	769.724	366.641
4960	556.417	368.998
4961	1483.41	374.51
4962	579.6	395.74
4963	1384.45	379.601
4964	584.278	350.191
4965	1596.69	392.361
4966	611.188	376.276
4967	502.023	366.978
4968	624.231	398.218
4969	1751.41	361.19
4970	646.224	365.549
4971	1633.71	348.895
4972	658.279	327.793
4973	1572.29	202.525
4974	670.94	358.143
4975	1184.75	42.2635
4976	724.6	359.789
4977	2137.32	353.778
4978	750.276	370.534
4979	2194	376.554
4980	741.723	381.11
4981	2385.16	374.566
4982	764.117	374.07
4983	2588.19	406.191
4984	667.986	381.206
4985	2028.66	381.488
4986	674.245	368.341
4987	1680.58	395.589
4988	591.805	355.773
4989	1224.66	355.278
4990	421.677	365.937
4991	622.813	388.511
4992	443.577	364.959
4993	776.06	338.24
4994	497.844	358.58
4995	1241.09	307.057
4996	553.156	346.19
4997	1230.35	335.988
4998	521.896	345.15
4999	1536.48	332.392
5000	499.684	342.049
5001	1235.8	335.076
5002	504.938	359.855
5003	1100.68	354.878
5004	511.792	306.746
5005	1187.67	195.141
5006	557.884	352.694
5007	1228.74	273.633
5008	552.514	356.939
5009	1395.05	288.414
5010	586.878	376.584
5011	1493.68	321.963
5012	607.956	370.419
5013	1208.79	360.8
5014	545.391	357.734
5015	1539.42	376.587
5016	715.97	299.074
5017	1753.39	275.315
5018	675.779	335.95
5019	1769.94	368.038
5020	634.075	365.546
5021	1600.92	356.991
5022	792.709	381.495
5023	1722.29	364.945
5024	-1	-1
5025	-1	-1
5026	-1	-1
5027	-1	-1
5028	-1	-1
5029	-1	-1
5030	-1	-1
5031	-1	-1
5032	-1	-1
5033	-1	-1
5034	-1	-1
5035	-1	-1
5036	-1	-1
5037	-1	-1
5038	-1	-1
5039	-1	-1
5040	410.539	367.414
5041	653.904	373.102
5042	474.081	380.915
5043	1046.72	349.153
5044	162.424	42.378
5045	835.832	27.1572
5046	197.278	22.1751
5047	910.307	28.4799
5048	268.553	49.0189
5049	1268.55	31.5186
5050	380.053	36.0744
5051	1372.33	30.0923
5052	327.355	22.5163
5053	1394.97	47.3261
5054	354.225	31.7143
5055	1447.5	57.1102
5056	590.599	368.562
5057	1356.54	367.82
5058	587.953	380.031
5059	1459.33	357.912
5060	638.866	259.102
5061	1084.88	91.7808
5062	302.468	39.359
5063	1348.74	52.1366
5064	705.151	363.962
5065	1554.03	382.662
5066	703.979	363.607
5067	1567.25	360.971
5068	643.73	373.984
5069	1647.51	372.554
5070	710.064	359.019
5071	1591.24	357.721
5072	440.151	27.2568
5073	2290.31	158.188
5074	424.523	32.1358
5075	2404.23	202.103
5076	674.525	285.684
5077	2166.94	276.757
5078	716.384	293.508
5079	2266.26	301.542
5080	685.958	288.642
5081	2021.04	302.773
5082	552.499	281.174
5083	1842.4	283.193
5084	263.308	36.7446
5085	1058.85	36.4053
5086	340.105	249.736
5087	389.907	122.581
5088	432.124	344.753
5089	860.479	281.598
5090	573.413	328.818
5091	1281.95	178.871
5092	599.554	272.11
5093	1114.97	68.7612
5094	625.838	230.217
5095	1140.22	73.7969
5096	571.19	333.573
5097	1136.47	306.618
5098	592.345	255.439
5099	1129.42	282.517
5100	569.647	330.658
5101	1121.75	222.163
5102	585.216	330.758
5103	1092.59	140.354
5104	606.668	151.746
5105	645.66	29.9942
5106	629.845	327.573
5107	1359.29	167.386
5108	664.099	390.531
5109	1464.05	351.348
5110	684.553	374.821
5111	1530.64	350.682
5112	740.553	354.93
5113	1584.79	313.892
5114	784.4	380.885
5115	1709.71	337.428
5116	723.302	387.923
5117	1472.7	305.687
5118	848.392	365.022
5119	1645.6	281.552
5120	-1	-1
5121	-1	-1
5122	-1	-1
5123	-1	-1
5124	-1	-1
5125	-1	-1
5126	-1	-1
5127	-1	-1
5128	-1	-1
5129	-1	-1
5130	-1	-1
5131	-1	-1
5132	-1	-1
5133	-1	-1
5134	-1	-1
5135	-1	-1
5136	456.636	345.69
5137	707.085	314.819
5138	547.025	349.16
5139	1140.56	315.165
5140	261.134	20.052
5141	804.719	35.6836
5142	305.175	54.4522
5143	999.158	35.0643
5144	333.074	23.9248
5145	1163.98	37.6735
5146	388.137	34.6532
5147	1409.98	33.6122
5148	427.832	34.5367
5149	1504.84	34.8228
5150	468.027	23.3557
5151	1547.23	39.4753
5152	335.6	23.6021
5153	1179.55	43.8655
5154	333.602	26.128
5155	1217.34	116
5156	292.886	23.6857
5157	1187.98	45.6511
5158	772.394	329.19
5159	1677.17	161.642
5160	650.712	138.09
5161	1751.23	244.733
5162	425.049	33.7293
5163	1486.27	144.846
5164	731.159	293.719
5165	1644.54	307.219
5166	854.977	326.243
5167	1766.69	334.842
5168	-1	-1
5169	-1	-1
5170	-1	-1
5171	-1	-1
5172	-1	-1
5173	-1	-1
5174	-1	-1
5175	-1	-1
5176	-1	-1
5177	-1	-1
5178	-1	-1
5179	-1	-1
5180	-1	-1
5181	-1	-1
5182	-1	-1
5183	-1	-1
5184	445.221	359.376
5185	827.364	343.719
5186	632.804	232.61
5187	964.188	131.909
5188	368.496	89.0611
5189	1143.42	153.817
5190	382.032	100.854
5191	1064.85	163.435
5192	305.283	75.4526
5193	874.863	152.897
5194	348.686	86.6247
5195	946.744	136.302
5196	313.315	59.398
5197	807.46	105.625
5198	332.792	68.1686
5199	945.4	129.694
5200	654.621	297.157
5201	228.901	28.4286
5202	697.782	345.084
5203	1343.47	157.78
5204	656.026	360.794
5205	1126.76	298.94
5206	602.717	329.988
5207	1421.6	166.848
5208	533.622	33.4045
5209	990.774	24.5184
5210	317.91	22.1983
5211	1051.76	44.0758
5212	557.549	73.5207
5213	1105.89	35.8528
5214	845.709	337.245
5215	1547.88	268.038
5216	876.797	329.071
5217	1867.83	331.388
5218	896.768	336.649
5219	1797.39	315.694
5220	913.161	314.158
5221	1855.44	325.102
5222	981.701	315.611
5223	1858.6	310.962
5224	986.769	32.7778
5225	2195.5	52.5324
5226	970.214	37.7396
5227	2216.82	49.3099
5228	919.491	360.904
5229	1677.53	292.436
5230	518.628	363.609
5231	471.585	340.411
5232	-1	-1
5233	289.379	69.9946
5234	200.195	58.9879
5235	880.595	218.224
5236	294.625	87.9676
5237	998.584	210.934
5238	328.292	88.9406
5239	1037.15	155.265
5240	459.722	82.5514
5241	1396.07	178.843
5242	842.912	268.296
5243	1366.92	138.678
5244	925.502	343.622
5245	1689.44	280.609
5246	847.888	371.704
5247	1992.17	269.947
5248	734.31	356.648
5249	1311.64	333.806
5250	756.597	327.816
5251	1287.53	249.122
5252	840.905	325.836
5253	1263.39	176.806
5254	840.105	293.921
5255	1623.78	160.033
5256	528.329	32.0015
5257	1071.55	18.7054
5258	501.838	52.9773
5259	284.743	17.3668
5260	634.179	85.8646
5261	1246.7	34.028
5262	876.785	178.663
5263	1277.31	40.5335
5264	1135.29	291.608
5265	1984.16	232.021
5266	1163.73	308.915
5267	2111.87	323.232
5268	1186.3	316.357
5269	2140.67	278.363
5270	1076.45	336.359
5271	2127.28	334.219
5272	796.202	43.2821
5273	1383.06	40.1261
5274	816.833	55.3835
5275	1359.99	54.6241
5276	688.157	167.355
5277	1215.67	225.181
5278	512.155	321.785
5279	607.996	276.105
5280	-1	-1
5281	413.907	33.2634
5282	396.207	97.428
5283	856.742	46.7444
5284	686.039	305.556
5285	1022.16	39.2023
5286	374.561	14.182
5287	1089.72	32.6197
5288	586.246	174.853
5289	689.584	43.7091
5290	311.759	46.8594
5291	828.631	33.1891
5292	682.983	355.862
5293	1144.68	267.537
5294	681.194	325.036
5295	1188.56	226.969
5296	701.98	303.958
5297	1322.2	302.443
5298	759.298	267.009
5299	1307.93	133.032
5300	830.212	361.753
5301	1415.3	368.873
5302	819.09	383.51
5303	1535.83	346.705
5304	901.328	406.892
5305	1610.64	385.315
5306	950.278	382.576
5307	1617.71	354.819
5308	910.74	400.165
5309	1466.47	352.708
5310	932.984	377.985
5311	1374.72	351.602
5312	961.827	361.68
5313	1621.94	275.027
5314	1015.18	388.694
5315	1618.63	302.263
5316	756.206	92.4466
5317	1620.3	170.656
5318	1155.87	358.606
5319	1763.59	291.354
5320	1511.01	398.085
5321	2342.87	325.342
5322	1293.89	346.19
5323	2186.84	286.732
5324	1047.15	380.893
5325	1581.48	358.988
5326	601.186	367.724
5327	737.211	378.97
5328	-1	-1
5329	-1	-1
5330	-1	-1
5331	-1	-1
5332	-1	-1
5333	-1	-1
5334	-1	-1
5335	-1	-1
5336	-1	-1
5337	-1	-1
5338	-1	-1
5339	-1	-1
5340	2736.98	270.383
5341	-1	-1
5342	939.151	284.056
5343	-1	-1
5344	789.695	301.128
5345	1107.84	62.8823
5346	808.993	292.102
5347	1416.89	190.439
5348	854.616	370.122
5349	1474.94	357.087
5350	862.298	375.056
5351	1595.89	358.817
5352	928.139	365.334
5353	1455.8	285.768
5354	837.85	383.035
5355	1563.66	347.917
5356	503.712	36.0336
5357	1494.69	169.426
5358	683.835	119.587
5359	1423.98	282.843
5360	1172.11	237.874
5361	1878.16	263.599
5362	1244.44	256.673
5363	1994.68	241.371
5364	1302.17	204.74
5365	2097.45	171.372
5366	1229.6	321.391
5367	2135.8	243.544
5368	876.278	65.7461
5369	1691.32	150.975
5370	1206.06	282.263
5371	1724.13	276.599
5372	872.753	359.994
5373	1338.33	286.39
5374	514.541	361.425
5375	636.823	322.32
5376	173.03	23.0204
5377	430.58	17.6709
5378	407.674	34.0459
5379	996.776	72.6889
5380	6187.31	215.277
5381	933.981	39.3055
5382	525.937	37.8254
5383	1238.14	33.0001
5384	775.234	299.76
5385	950.021	49.8421
5386	739.343	260.459
5387	1037.83	58.3395
5388	408.446	37.6338
5389	987.445	46.8563
5390	444.492	39.6926
5391	1042.32	31.5555
5392	535.838	40.2763
5393	1159.18	24.769
5394	543.1	62.9555
5395	1066.14	36.1223
5396	557.264	35.7464
5397	1101.4	37.4359
5398	678.052	60.5309
5399	1164.13	54.4677
5400	781.462	50.375
5401	1333.84	22.0716
5402	746.873	49.5402
5403	1131.9	42.4352
5404	625.952	34.4289
5405	1044.22	26.4818
5406	627.352	39.5744
5407	1196.14	40.842
5408	734.151	42.9503
5409	1178.24	29.0612
5410	1248.78	47.7239
5411	1244.92	35.4539
5412	810.787	46.5408
5413	1377.52	60.8355
5414	679.837	44.1175
5415	1273.55	42.477
5416	1369.62	78.1289
5417	1926.31	76.5405
5418	1242.33	51.4424
5419	1940.79	33.9039
5420	812.655	35.9506
5421	1368.47	34.0831
5422	307.875	33.6793
5423	440.295	36.2999
5424	-1	-1
5425	288.126	25.6106
5426	-1	-1
5427	642.085	36.1907
5428	558.335	333.583
5429	1017.72	150.184
5430	618.784	351.12
5431	1190.79	300.108
5432	658.951	312.707
5433	971.11	41.6409
5434	601.191	150.775
5435	1084.62	40.4879
5436	671.236	383.149
5437	1489.81	346.466
5438	724.021	368.088
5439	1582.49	209.937
5440	552.41	352.404
5441	1172.43	247.166
5442	571.493	322.928
5443	1153.13	210.88
5444	614.447	356.488
5445	1330.74	350.973
5446	665.704	369.139
5447	1409.22	364.956
5448	411.037	389.444
5449	1518.05	374.119
5450	742.741	407.477
5451	1470.53	378.266
5452	715.852	338.959
5453	1511.66	260.212
5454	735.783	310.526
5455	1439.87	187.215
5456	838.481	259.278
5457	1443.62	30.5289
5458	852.078	344.353
5459	1944.46	185.566
5460	808.187	417.527
5461	1963.89	409.861
5462	788.761	362.043
5463	1996.57	341.622
5464	830.898	414.281
5465	1775.7	392.528
5466	716.998	399.788
5467	1519.14	403.417
5468	710.64	357.047
5469	1045.01	168.26
5470	513.106	363.518
5471	301.413	29.5619
5472	528.167	352.941
5473	515.635	366.743
5474	691.932	337.008
5475	610.841	363.41
5476	801.306	311.187
5477	800.581	274.214
5478	858.494	316.615
5479	827.684	280.289
5480	680.084	343.783
5481	751.548	249.813
5482	804.674	370.332
5483	725.362	319.17
5484	799.308	295.478
5485	673.21	200.541
5486	778.026	317.986
5487	832.171	270.509
5488	472.323	58.7178
5489	373.948	18.941
5490	314.087	40.2159
5491	388.816	21.9151
5492	433.65	24.3346
5493	512.174	33.683
5494	512.92	28.6646
5495	409.358	16.7542
5496	543.92	45.7292
5497	474.895	29.8627
5498	635.178	31.6495
5499	790.991	188.431
5500	832.171	306.903
5501	774.823	212.893
5502	940.72	325.824
5503	752.49	279.387
5504	896.246	207.843
5505	463.853	30.7354
5506	736.941	34.5436
5507	584.513	28.2975
5508	1019.66	314.033
5509	971.009	326.232
5510	1042.14	325.163
5511	1042.01	321.802
5512	1468	305.59
5513	1267.18	172.219
5514	1251.4	259.77
5515	724.805	22.9314
5516	1046.06	305.347
5517	938.013	332.403
5518	658.177	356.63
5519	569.925	380.795
5520	672.065	284.997
5521	289.614	33.7871
5522	528.204	31.1605
5523	763.835	33.1724
5524	648.923	29.5066
5525	832.488	27.2122
5526	716.033	37.1274
5527	936.102	35.3725
5528	935.98	46.428
5529	1190.6	38.6462
5530	1270.32	116.848
5531	1217.34	53.6757
5532	960.143	29.6274
5533	1199.11	62.145
5534	1231.88	51.5734
5535	1380.87	30.342
5536	1288.55	252.345
5537	907.109	23.4149
5538	1221.81	297.233
5539	1386.44	251.663
5540	1368.9	346.956
5541	1538.91	291.32
5542	1450.01	369.882
5543	1696.23	291.929
5544	1138.54	35.2629
5545	1245.99	27.4617
5546	1054.66	45.6499
5547	1331.48	23.9094
5548	1078.64	35.2795
5549	1230.62	27.0764
5550	1170.58	50.3194
5551	1303.98	36.4551
5552	245.928	38.7281
5553	244.55	28.3581
5554	247.637	26.5597
5555	288.23	31.2046
5556	212.283	25.8095
5557	290.84	30.9409
5558	208.865	33.8045
5559	300.978	22.0539
5560	264.96	34.3933
5561	437.095	22.6719
5562	679.192	268.23
5563	402.137	26.843
5564	207.228	17.0826
5565	243.826	29.7253
5566	-1	-1
5567	-1	-1
5568	371.434	42.8956
5569	492.541	25.8258
5570	820.972	42.2711
5571	984.908	34.1357
5572	1039.5	44.7024
5573	1178.69	43.0106
5574	1134.5	36.7996
5575	1202.16	41.8644
5576	1131.04	361.361
5577	1126.45	330.552
5578	1193.28	350.848
5579	1331.32	350.921
5580	1297.26	352.131
5581	1246.53	211.772
5582	1279.99	338.992
5583	1488.63	294.178
5584	1019.43	36.7712
5585	1295.31	41.3959
5586	1332.34	147.344
5587	1318.9	75.4179
5588	1497.32	302.119
5589	1598.96	304.138
5590	1508.5	369.595
5591	1764.02	341.395
5592	1713.33	316.479
5593	1853.64	245.433
5594	1578.95	329.565
5595	1761.24	316.294
5596	1026.52	24.8105
5597	1127.45	27.4238
5598	1139.17	23.0394
5599	1168.1	42.7715
5600	650.08	299.91
5601	643.738	275.947
5602	601.776	314.82
5603	636.055	232.61
5604	650.758	322.755
5605	478.842	220.841
5606	492.173	211.739
5607	578.501	267.622
5608	1035.61	304.132
5609	174.383	22.393
5610	530.349	200.305
5611	180.721	28.8744
5612	467.907	347.561
5613	490.594	351.223
5614	384.846	365.813
5615	394.24	338.554
5616	687.131	273.721
5617	374.783	31.1509
5618	871.091	41.7063
5619	838.131	31.3259
5620	893.901	63.8704
5621	947.041	27.4244
5622	905.904	58.0343
5623	1052.35	33.5879
5624	1149.46	66.2874
5625	1272.71	39.7028
5626	1389.3	79.0177
5627	1501.82	33.1917
5628	1714.52	197.054
5629	1832.46	193.315
5630	1893.46	250.116
5631	1933.18	245.727
5632	1463.72	374.68
5633	1564.45	355.888
5634	1530.32	356.958
5635	1612.92	336.205
5636	1201.25	57.3103
5637	1362.56	59.8424
5638	1290.86	58.8536
5639	1579.65	39.6487
5640	1517.64	63.478
5641	1414.74	38.8262
5642	1343.79	54.4413
5643	1535.51	47.4428
5644	1516.63	57.0186
5645	1296.44	35.1479
5646	1146.32	41.2816
5647	1436.77	43.4773
5648	876.234	352.389
5649	688.921	379.391
5650	861.226	374.977
5651	676.796	379.714
5652	890.889	383.524
5653	656.647	356.4
5654	621.912	357.125
5655	634.885	361.775
5656	302.757	28.9286
5657	188.183	23.6061
5658	675.081	270.488
5659	589.203	278.989
5660	611.513	357.271
5661	493.8	297.225
5662	-1	-1
5663	-1	-1
5664	532.63	32.3664
5665	537.707	32.8908
5666	1226.76	38.2116
5667	1249.8	39.878
5668	1464.44	42.8
5669	1381.22	15.6653
5670	1430.76	54.5575
5671	1376.97	41.088
5672	2078.5	349.693
5673	2003.98	334.25
5674	1935.19	350.203
5675	2288	281.1
5676	2067.11	351.421
5677	2124.83	343.642
5678	2152.32	386.438
5679	2257.25	396.017
5680	2132.37	205.017
5681	1850.78	33.9463
5682	1677.26	55.8332
5683	1728.75	36.7257
5684	2031.03	251.058
5685	1763.45	230.102
5686	1401.57	261.92
5687	2216.07	214.613
5688	2438.53	177.452
5689	2380.54	149.566
5690	1970.74	41.1318
5691	2030.18	33.8716
5692	1920.23	37.9416
5693	1913.28	48.5827
5694	2016.51	40.3921
5695	1888.06	49.1604
5696	2431.93	325.543
5697	2576.55	333.049
5698	741.822	278.825
5699	2873.59	372.189
5700	1972.75	64.6091
